Incident_ID,Open_Time,Handle_Time_hrs,CI_Name_enc,CI_Cat_enc,CI_Subcat_enc,Closure_Code_enc,Priority_enc,Impact_enc,Urgency_enc,Resolution_SLA_Breach,Has_KB
IM0041765,2014-06-03 14:48:00,0.7333333333333333,2834,2,58,10,3,3,3,False,1
IM0041766,2014-06-03 14:51:00,0.7,2834,2,58,10,3,3,3,False,1
IM0041767,2014-06-03 14:53:00,0.016666666666666666,2573,2,45,1,2,2,2,False,1
IM0041768,2014-06-03 14:58:00,719.5,2291,2,45,12,5,5,2,True,1
IM0041769,2014-06-03 15:01:00,1.3,2818,2,58,6,4,4,4,False,1
IM0041770,2014-06-03 15:14:00,,2747,12,58,6,3,3,3,False,1
IM0041771,2014-06-03 11:55:00,3.3,2442,2,45,11,4,4,4,False,1
IM0041772,2014-06-03 12:10:00,,2869,2,58,6,2,2,2,False,1
IM0041773,2014-06-03 12:16:00,1.3166666666666667,2684,12,45,0,4,4,4,False,1
IM0041774,2014-06-03 12:57:00,722.1666666666666,2817,2,58,10,4,4,4,True,1
IM0041775,2014-06-03 13:01:00,0.9666666666666667,2552,2,45,6,2,2,2,False,1
IM0041776,2014-06-03 13:08:00,717.2666666666667,2262,11,41,6,3,3,3,True,1
IM0041777,2014-06-03 13:38:00,3.2,2818,2,58,6,4,4,4,False,1
IM0041778,2014-06-03 13:49:00,0.43333333333333335,2278,2,45,12,2,2,2,False,1
IM0041779,2014-06-03 14:12:00,2.9166666666666665,2817,2,58,10,4,4,4,False,1
IM0041780,2014-06-03 14:26:00,,116,4,2,11,2,2,2,False,1
IM0041781,2014-06-03 14:28:00,,2542,2,45,10,2,2,2,False,1
IM0041782,2014-06-03 14:28:00,719.8,2741,12,58,6,3,3,3,True,1
IM0041783,2014-06-03 14:36:00,718.25,1014,2,10,11,4,4,4,True,1
IM0041784,2014-06-03 14:45:00,2927.0333333333333,2863,2,58,6,3,3,3,True,1
IM0041785,2014-06-03 14:59:00,720.45,2845,2,58,13,3,3,3,True,1
IM0041786,2014-06-03 15:24:00,0.9,2741,12,58,6,3,3,3,False,1
IM0041787,2014-06-03 15:48:00,2924.6666666666665,2863,2,58,6,4,4,4,True,1
IM0041788,2014-06-03 15:56:00,715.45,2453,2,45,5,3,3,3,True,1
IM0041789,2014-06-03 16:21:00,,709,4,9,1,4,4,4,False,1
IM0041790,2014-06-03 16:26:00,3666.7833333333333,2741,12,58,11,3,3,3,True,1
IM0041791,2014-06-03 16:40:00,,996,2,10,1,4,4,4,False,1
IM0041792,2014-06-03 16:57:00,2921.2,12,2,3,6,3,3,3,True,1
IM0041793,2014-06-03 17:10:00,,2683,12,45,0,3,3,3,False,1
IM0041794,2014-06-03 17:12:00,2919.1,2874,2,58,5,3,3,3,True,1
IM0041795,2014-06-03 17:27:00,711.1,2834,2,58,10,3,3,3,True,1
IM0041796,2014-06-03 17:42:00,,2725,12,58,4,3,3,3,False,1
IM0041797,2014-06-03 18:49:00,,2805,4,55,1,4,4,4,False,1
IM0041798,2014-07-03 08:06:00,3.6333333333333333,11,2,3,12,3,3,3,False,1
IM0041799,2014-07-03 08:27:00,,2465,2,45,10,5,5,2,False,1
IM0041800,2014-07-03 08:29:00,7.9,2266,2,42,6,4,4,4,False,1
IM0041801,2014-07-03 08:32:00,2215.366666666667,1092,4,21,1,4,4,4,True,1
IM0041802,2014-07-03 08:41:00,0.8666666666666667,2266,2,42,6,4,4,4,False,1
IM0041803,2014-07-03 08:50:00,0.16666666666666666,2324,2,45,12,2,2,2,False,1
IM0041804,2014-07-03 08:57:00,6.016666666666667,12,2,3,10,3,3,3,False,1
IM0041805,2014-07-03 09:11:00,,2860,2,58,11,4,4,4,False,1
IM0041806,2014-06-03 13:38:00,1.8,2725,12,58,10,3,3,3,False,1
IM0041807,2014-06-03 13:43:00,2927.6833333333334,2618,10,49,10,4,4,4,True,1
IM0041808,2014-06-03 13:44:00,2.2666666666666666,2451,2,45,12,3,3,3,False,1
IM0041809,2014-06-03 13:50:00,,2834,2,58,11,4,4,4,False,1
IM0041810,2014-06-03 13:54:00,714.4833333333333,2839,2,58,4,4,4,4,True,1
IM0041811,2014-06-03 13:54:00,,2860,2,58,11,4,4,4,False,1
IM0041812,2014-06-03 13:55:00,0.7,2489,2,45,6,4,4,4,False,1
IM0041813,2014-06-03 14:04:00,2924.5333333333333,2816,2,58,6,3,3,3,True,1
IM0041814,2014-06-03 14:11:00,,2489,2,45,6,4,4,4,False,1
IM0041815,2014-06-03 14:14:00,3666.4666666666667,1090,4,21,1,4,4,4,True,1
IM0041816,2014-06-03 14:17:00,0.16666666666666666,2725,12,58,11,3,3,3,False,1
IM0041817,2014-06-03 14:20:00,4387.816666666667,2874,2,58,13,4,4,4,True,1
IM0041818,2014-06-03 14:21:00,4387.633333333333,1050,2,10,10,4,4,4,True,1
IM0041819,2014-06-03 14:26:00,2.2,2816,2,58,10,2,2,3,False,1
IM0041820,2014-06-03 14:27:00,720.2,2725,12,58,6,3,3,3,True,1
IM0041821,2014-06-03 14:47:00,0.36666666666666664,2644,2,47,1,4,4,4,False,1
IM0041822,2014-06-03 14:51:00,3670.5333333333333,2684,12,45,6,3,3,3,True,1
IM0041823,2014-06-03 14:53:00,713.7666666666667,2527,2,45,4,4,4,4,True,1
IM0041824,2014-06-03 14:55:00,0.18333333333333332,2608,10,49,6,5,5,2,False,1
IM0041825,2014-06-03 14:57:00,720.95,2874,2,58,13,4,4,4,True,1
IM0041826,2014-06-03 14:57:00,2927.15,2397,2,45,6,4,4,4,True,1
IM0041827,2014-06-03 14:57:00,2.466666666666667,2754,12,58,10,3,3,3,False,1
IM0041828,2014-06-03 14:58:00,712.1,2684,12,45,6,4,4,4,True,1
IM0041829,2014-06-03 14:58:00,716.2166666666667,2684,12,45,12,4,4,4,True,1
IM0041830,2014-06-03 14:58:00,719.0833333333334,2684,12,45,12,4,4,4,True,1
IM0041831,2014-06-03 15:07:00,714.3666666666667,2820,2,58,6,3,3,3,True,1
IM0041832,2014-06-03 15:24:00,715.6666666666666,2818,2,58,10,4,4,4,True,1
IM0041833,2014-06-03 15:32:00,713.0,2709,12,58,10,4,4,4,True,1
IM0041834,2014-06-03 15:36:00,3669.483333333333,991,2,10,11,2,2,2,True,1
IM0041835,2014-06-03 15:36:00,713.7833333333333,2501,2,45,10,2,2,2,True,1
IM0041836,2014-06-03 15:37:00,0.43333333333333335,2725,12,58,10,3,3,3,False,1
IM0041837,2014-06-03 15:39:00,714.4166666666666,2874,2,58,6,2,2,2,True,1
IM0041838,2014-06-03 15:46:00,0.23333333333333334,2453,2,45,10,3,3,3,False,1
IM0041839,2014-06-03 15:46:00,716.5,2874,2,58,0,3,3,3,True,1
IM0041840,2014-06-03 15:49:00,714.5333333333333,2874,2,58,6,3,3,3,True,1
IM0041841,2014-06-03 15:52:00,720.5,2749,12,58,4,3,3,3,True,1
IM0041842,2014-06-03 15:53:00,714.8,2527,2,45,6,4,4,4,True,1
IM0041843,2014-06-03 15:57:00,,2407,2,45,6,3,3,3,False,1
IM0041844,2014-06-03 15:57:00,2926.1833333333334,2741,12,58,10,4,4,4,True,1
IM0041845,2014-06-03 15:58:00,712.7666666666667,2725,12,58,6,3,3,3,True,1
IM0041846,2014-06-03 15:58:00,714.4333333333333,2874,2,58,10,3,3,3,True,1
IM0041847,2014-06-03 16:06:00,2922.133333333333,2725,12,58,0,3,3,3,True,1
IM0041848,2014-06-03 16:08:00,2921.116666666667,2416,2,45,6,4,4,4,True,1
IM0041849,2014-06-03 16:20:00,0.36666666666666664,2278,2,45,6,2,2,2,False,1
IM0041850,2014-06-03 16:26:00,,2535,2,45,10,4,4,4,False,1
IM0041851,2014-06-03 15:20:00,,1089,4,21,6,4,4,4,False,1
IM0041852,2014-06-03 15:21:00,0.2,2324,2,45,12,2,2,2,False,1
IM0041853,2014-06-03 15:26:00,0.23333333333333334,2834,2,58,10,3,3,3,False,1
IM0041854,2014-06-03 15:27:00,,2480,2,45,0,4,4,4,False,1
IM0041855,2014-06-03 15:30:00,4393.283333333334,2489,2,45,6,4,4,4,True,1
IM0041856,2014-06-03 15:32:00,714.8333333333334,2835,2,58,10,3,3,3,True,1
IM0041857,2014-06-03 15:38:00,0.4666666666666667,2711,12,58,6,3,3,3,False,1
IM0041858,2014-06-03 15:49:00,2922.866666666667,2416,2,45,6,5,5,2,True,1
IM0041859,2014-06-03 15:59:00,3663.983333333333,989,2,10,6,3,3,3,True,1
IM0041860,2014-06-03 16:00:00,4386.033333333334,2725,12,58,10,3,3,3,True,1
IM0041861,2014-06-03 16:07:00,3670.233333333333,2376,2,45,6,4,4,4,True,1
IM0041862,2014-06-03 16:11:00,4387.716666666666,2480,2,45,6,4,4,4,True,1
IM0041863,2014-06-03 16:11:00,4387.483333333334,2552,2,45,4,3,3,3,True,1
IM0041864,2014-06-03 16:13:00,716.1333333333333,2442,2,45,11,4,4,4,True,1
IM0041865,2014-06-03 16:34:00,2923.95,1095,4,21,1,4,4,4,True,1
IM0041866,2014-06-03 16:42:00,0.26666666666666666,2725,12,58,12,3,3,3,False,1
IM0041867,2014-06-03 16:48:00,0.7833333333333333,2725,12,58,10,3,3,3,False,1
IM0041868,2014-06-03 16:50:00,,1086,4,21,10,4,4,4,False,1
IM0041869,2014-06-03 16:54:00,713.7333333333333,2262,11,41,6,2,2,2,True,1
IM0041870,2014-06-03 16:59:00,712.7333333333333,2684,12,45,0,4,4,4,True,1
IM0041871,2014-06-03 17:22:00,0.26666666666666666,2849,2,58,10,3,3,3,False,1
IM0041872,2014-06-03 17:27:00,0.21666666666666667,2849,2,58,10,3,3,3,False,1
IM0041873,2014-06-03 17:32:00,711.0,2709,12,58,10,4,4,4,True,1
IM0041874,2014-06-03 18:20:00,710.85,2591,2,45,12,2,2,2,True,1
IM0041875,2014-06-03 19:11:00,4386.066666666667,2869,2,58,4,3,3,3,True,1
IM0041876,2014-06-03 21:17:00,707.6166666666667,2487,2,45,6,3,3,3,True,1
IM0041877,2014-07-03 06:49:00,4.516666666666667,2436,2,45,0,2,2,2,False,1
IM0041878,2014-07-03 08:04:00,7.2,1087,4,21,10,2,2,2,False,1
IM0041879,2014-07-03 08:21:00,2209.0,1006,2,10,10,5,5,2,True,1
IM0041880,2014-07-03 08:35:00,2215.25,710,4,9,1,4,4,4,True,1
IM0041881,2014-07-03 08:50:00,0.13333333333333333,2487,2,45,6,3,3,3,False,1
IM0041882,2014-07-03 08:54:00,,192,4,2,11,2,2,2,False,1
IM0041883,2014-07-03 08:54:00,0.4,2725,12,58,6,3,3,3,False,1
IM0041884,2014-07-03 09:13:00,2959.733333333333,2845,2,58,6,3,3,3,True,1
IM0041885,2014-06-03 15:49:00,4389.65,2453,2,45,6,3,3,3,True,1
IM0041886,2014-06-03 16:00:00,3664.6666666666665,1091,4,21,1,4,4,4,True,1
IM0041887,2014-06-03 16:01:00,0.2833333333333333,2489,2,45,6,4,4,4,False,1
IM0041888,2014-06-03 16:03:00,,710,4,9,6,4,4,4,False,1
IM0041889,2014-06-03 16:20:00,1.1333333333333333,2834,2,58,10,3,3,3,False,1
IM0041890,2014-06-03 16:45:00,711.6166666666667,2725,12,58,6,3,3,3,True,1
IM0041891,2014-06-03 16:48:00,0.55,2725,12,58,10,3,3,3,False,1
IM0041892,2014-06-03 17:12:00,711.65,2432,2,45,0,3,3,3,True,1
IM0041893,2014-06-03 17:13:00,711.0166666666667,2841,2,58,10,3,3,3,True,1
IM0041894,2014-06-03 17:22:00,3670.0833333333335,2597,9,43,4,3,3,3,True,1
IM0041895,2014-06-03 17:28:00,711.7666666666667,2324,2,45,12,2,2,2,True,1
IM0041896,2014-07-03 05:46:00,5.383333333333334,2084,8,22,0,3,3,3,False,1
IM0041897,2014-07-03 07:35:00,0.03333333333333333,2573,2,45,1,5,5,2,False,1
IM0041898,2014-07-03 07:49:00,3.9,11,2,3,12,3,3,3,False,1
IM0041899,2014-07-03 08:32:00,1.2166666666666666,2684,12,45,0,4,4,4,False,1
IM0041900,2014-07-03 08:47:00,4.35,2864,2,58,4,4,4,4,False,1
IM0041901,2014-07-03 08:56:00,0.35,2454,2,45,12,3,3,3,False,1
IM0041902,2014-07-03 09:02:00,3671.65,2845,2,58,6,3,3,3,True,1
IM0041903,2014-07-03 09:08:00,3.55,2,5,7,12,2,2,2,False,1
IM0041904,2014-07-03 09:08:00,,2878,2,58,6,4,4,4,False,1
IM0041905,2014-07-03 09:10:00,0.9,2527,2,45,4,4,4,4,False,1
IM0041906,2014-07-03 09:10:00,0.48333333333333334,2725,12,58,6,3,3,3,False,1
IM0041907,2014-07-03 09:13:00,0.4166666666666667,2725,12,58,12,3,3,3,False,1
IM0041908,2014-07-03 09:13:00,,2060,6,27,1,3,3,3,False,1
IM0041909,2014-07-03 09:27:00,0.55,1090,4,21,10,4,4,4,False,1
IM0041910,2014-07-03 09:29:00,1.5,2291,2,45,12,2,2,2,False,1
IM0041911,2014-07-03 09:32:00,0.7166666666666667,2451,2,45,12,3,3,3,False,1
IM0041912,2014-07-03 09:32:00,2207.7166666666667,990,2,10,6,2,2,2,True,1
IM0041913,2014-07-03 09:35:00,2.25,2407,2,45,6,3,3,3,False,1
IM0041914,2014-07-03 09:38:00,2209.65,2709,12,58,6,3,3,3,True,1
IM0041915,2014-07-03 09:42:00,4.3,2846,2,58,6,2,2,2,False,1
IM0041916,2014-07-03 09:43:00,4.266666666666667,2346,2,45,6,5,5,2,False,1
IM0041917,2014-07-03 09:43:00,2952.0833333333335,2289,2,45,10,2,2,2,True,1
IM0041918,2014-07-03 09:46:00,,1086,4,21,10,4,4,4,False,1
IM0041919,2014-07-03 10:04:00,,2025,4,21,6,4,4,4,False,1
IM0041920,2014-07-03 10:08:00,,2874,2,58,6,4,4,4,False,1
IM0041921,2014-07-03 10:14:00,1.4333333333333333,12,2,3,10,3,3,3,False,1
IM0041922,2014-07-03 10:16:00,2956.6666666666665,2849,2,58,6,4,4,4,True,1
IM0041923,2014-07-03 10:25:00,5.65,1014,2,10,4,4,4,4,False,1
IM0041924,2014-07-03 10:27:00,2209.4666666666667,1008,2,10,12,5,5,2,True,1
IM0041925,2014-07-03 10:29:00,7.266666666666667,11,2,3,10,3,3,3,False,1
IM0041926,2014-07-03 10:31:00,0.9333333333333333,2591,2,45,12,5,5,2,False,1
IM0041927,2014-07-03 10:36:00,1.0833333333333333,2834,2,58,10,3,3,3,False,1
IM0041928,2014-07-03 10:47:00,,2454,2,45,0,3,3,3,False,1
IM0041929,2014-06-03 16:34:00,0.4666666666666667,2818,2,58,13,4,4,4,False,1
IM0041931,2014-06-03 16:44:00,0.5833333333333334,2725,12,58,10,3,3,3,False,1
IM0041932,2014-06-03 16:44:00,719.7333333333333,2755,12,58,10,3,3,3,True,1
IM0041933,2014-06-03 16:49:00,0.36666666666666664,17,2,4,10,3,3,3,False,1
IM0041934,2014-06-03 16:55:00,0.3333333333333333,2709,12,58,10,3,3,3,False,1
IM0041935,2014-06-03 17:10:00,2926.6,1086,4,21,1,4,4,4,True,1
IM0041936,2014-06-03 19:45:00,709.3,2083,8,22,6,3,3,3,True,1
IM0041937,2014-07-03 07:50:00,6.15,8,2,3,10,3,3,3,False,1
IM0041938,2014-07-03 08:31:00,0.3,2455,2,45,10,3,3,3,False,1
IM0041939,2014-07-03 08:35:00,,2487,2,45,6,4,4,4,False,1
IM0041940,2014-07-03 08:38:00,3679.633333333333,2874,2,58,11,3,3,3,True,1
IM0041941,2014-07-03 08:51:00,7.5,2285,2,45,4,4,4,4,False,1
IM0041942,2014-07-03 09:18:00,4.55,12,2,3,10,3,3,3,False,1
IM0041943,2014-07-03 09:27:00,0.7666666666666667,2347,2,45,12,5,5,2,False,1
IM0041944,2014-07-03 09:32:00,2.1333333333333333,2820,2,58,6,3,3,3,False,1
IM0041945,2014-07-03 09:39:00,0.18333333333333332,2453,2,45,10,3,3,3,False,1
IM0041946,2014-07-03 09:52:00,,2754,12,58,11,3,3,3,False,1
IM0041947,2014-07-03 09:58:00,1.0,2725,12,58,12,3,3,3,False,1
IM0041948,2014-07-03 10:03:00,2209.05,997,2,10,12,5,5,2,True,1
IM0041949,2014-07-03 10:07:00,,2869,2,58,0,3,3,3,False,1
IM0041950,2014-07-03 10:08:00,1.25,2567,2,45,6,3,3,3,False,1
IM0041951,2014-07-03 10:22:00,1.4333333333333333,2820,2,58,6,3,3,3,False,1
IM0041952,2014-07-03 10:31:00,0.4166666666666667,2454,2,45,12,3,3,3,False,1
IM0041953,2014-07-03 10:31:00,0.4166666666666667,2454,2,45,12,3,3,3,False,1
IM0041954,2014-07-03 10:32:00,,2376,2,45,4,4,4,4,False,1
IM0041955,2014-07-03 10:34:00,2948.633333333333,2376,2,45,6,4,4,4,True,1
IM0041956,2014-07-03 10:48:00,0.85,2725,12,58,10,3,3,3,False,1
IM0041957,2014-07-03 10:50:00,2214.366666666667,985,2,10,12,3,3,3,True,1
IM0041958,2014-07-03 11:06:00,,2749,12,58,10,3,3,3,False,1
IM0041959,2014-07-03 11:15:00,2.066666666666667,2487,2,45,6,3,3,3,False,1
IM0041960,2014-07-03 11:17:00,3671.2,2376,2,45,6,4,4,4,True,1
IM0041961,2014-07-03 11:26:00,2.3833333333333333,2869,2,58,13,4,4,4,False,1
IM0041962,2014-07-03 11:38:00,2204.85,2376,2,45,6,4,4,4,True,1
IM0041963,2014-07-03 11:46:00,2.966666666666667,2034,4,23,10,5,5,2,False,1
IM0041964,2014-07-03 11:59:00,0.9333333333333333,2684,12,45,0,4,4,4,False,1
IM0041965,2014-07-03 12:04:00,1.1166666666666667,2291,2,45,12,2,2,2,False,1
IM0041966,2014-07-03 12:06:00,,2610,10,49,10,3,3,3,False,1
IM0041967,2014-07-03 09:17:00,,2376,2,45,6,4,4,4,False,1
IM0041968,2014-07-03 09:19:00,2958.2166666666667,2407,2,45,10,3,3,3,True,1
IM0041969,2014-07-03 09:35:00,,2869,2,58,10,3,3,3,False,1
IM0041970,2014-07-03 09:37:00,,1014,2,10,4,4,4,4,False,1
IM0041971,2014-07-03 09:44:00,,2489,2,45,12,4,4,4,False,1
IM0041972,2014-07-03 09:45:00,0.75,2403,2,45,10,2,2,2,False,1
IM0041973,2014-07-03 09:56:00,,1050,2,10,10,4,4,4,False,1
IM0041974,2014-07-03 10:02:00,3.4166666666666665,2584,2,45,6,3,3,3,False,1
IM0041975,2014-07-03 10:02:00,0.2,2347,2,45,12,5,5,2,False,1
IM0041976,2014-07-03 10:19:00,,2489,2,45,6,4,4,4,False,1
IM0041977,2014-07-03 10:44:00,0.9333333333333333,2709,12,58,6,3,3,3,False,1
IM0041978,2014-07-03 10:49:00,0.6,2454,2,45,12,3,3,3,False,1
IM0041979,2014-07-03 10:52:00,,2489,2,45,12,4,4,4,False,1
IM0041980,2014-07-03 11:04:00,1.9666666666666666,2298,2,45,6,4,4,4,False,1
IM0041981,2014-07-03 11:05:00,,2266,2,42,6,4,4,4,False,1
IM0041982,2014-07-03 11:14:00,1.0666666666666667,2454,2,45,12,3,3,3,False,1
IM0041983,2014-07-03 11:16:00,4.5,1050,2,10,10,4,4,4,False,1
IM0041984,2014-07-03 11:18:00,0.75,2725,12,58,12,3,3,3,False,1
IM0041985,2014-07-03 11:44:00,2.4,2610,10,49,10,3,3,3,False,1
IM0041986,2014-07-03 11:57:00,,177,4,2,11,3,3,3,False,1
IM0041987,2014-07-03 12:04:00,2951.633333333333,2755,12,58,6,3,3,3,True,1
IM0041988,2014-07-03 12:16:00,,2845,2,58,13,3,3,3,False,1
IM0041989,2014-07-03 12:28:00,,11,2,3,12,3,3,3,False,1
IM0041990,2014-07-03 12:32:00,3676.95,2262,11,41,10,3,3,3,True,1
IM0041991,2014-07-03 12:35:00,2953.016666666667,2376,2,45,6,4,4,4,True,1
IM0041992,2014-07-03 13:10:00,743.0666666666667,674,7,6,1,5,5,2,True,1
IM0041993,2014-07-03 13:16:00,,2278,2,45,12,5,5,2,False,1
IM0041994,2014-07-03 13:23:00,1.05,2336,2,45,12,3,3,3,False,1
IM0041995,2014-07-03 13:24:00,0.3,2291,2,45,12,2,2,2,False,1
IM0041996,2014-07-03 13:27:00,2203.733333333333,2291,2,45,6,2,2,2,True,1
IM0041997,2014-07-03 09:29:00,,2839,2,58,10,4,4,4,False,1
IM0041998,2014-07-03 09:50:00,6.316666666666666,1050,2,10,6,2,2,2,False,1
IM0041999,2014-07-03 10:00:00,,996,2,10,1,4,4,4,False,1
IM0042000,2014-07-03 10:02:00,2955.6666666666665,2453,2,45,4,3,3,3,True,1
IM0042001,2014-07-03 10:13:00,1.4,2834,2,58,5,3,3,3,False,1
IM0042002,2014-07-03 10:14:00,3.6166666666666667,2481,2,45,4,4,4,4,False,1
IM0042003,2014-07-03 10:18:00,2209.516666666667,2395,2,45,0,4,4,4,True,1
IM0042004,2014-07-03 10:23:00,0.26666666666666666,2747,12,58,6,3,3,3,False,1
IM0042005,2014-07-03 10:32:00,,996,2,10,4,4,4,4,False,1
IM0042006,2014-07-03 10:37:00,2212.75,2821,2,58,6,4,4,4,True,1
IM0042007,2014-07-03 10:41:00,2208.7,998,2,10,4,3,4,3,True,1
IM0042008,2014-07-03 11:04:00,3670.5,2712,12,58,10,3,3,3,True,1
IM0042009,2014-07-03 11:10:00,2956.1666666666665,542,4,2,10,2,2,2,True,1
IM0042010,2014-07-03 11:14:00,2.4833333333333334,13,10,1,4,2,2,2,False,1
IM0042011,2014-07-03 11:20:00,2.533333333333333,2745,12,58,6,3,3,3,False,1
IM0042012,2014-07-03 11:23:00,2209.9,991,2,10,10,3,3,3,True,1
IM0042013,2014-07-03 11:30:00,,2725,12,58,10,3,3,3,False,1
IM0042014,2014-07-03 11:32:00,0.8833333333333333,2312,2,45,12,3,3,3,False,1
IM0042015,2014-07-03 11:44:00,,2853,2,58,4,4,4,4,False,1
IM0042016,2014-07-03 11:46:00,5.1,2862,2,58,11,4,4,4,False,1
IM0042017,2014-07-03 11:47:00,3676.2833333333333,2307,2,45,6,3,3,3,True,1
IM0042018,2014-07-03 11:57:00,2956.366666666667,2454,2,45,10,3,3,3,True,1
IM0042019,2014-07-03 11:59:00,4.566666666666666,1013,2,10,10,2,2,2,False,1
IM0042020,2014-07-03 12:08:00,2209.866666666667,2863,2,58,6,3,3,3,True,1
IM0042021,2014-07-03 12:09:00,1.4833333333333334,2849,2,58,10,3,3,3,False,1
IM0042022,2014-07-03 12:11:00,2209.85,2863,2,58,10,3,3,3,True,1
IM0042023,2014-07-03 12:27:00,1.1833333333333333,2684,12,45,0,4,4,4,False,1
IM0042024,2014-07-03 12:37:00,2210.866666666667,1050,2,10,10,4,4,4,True,1
IM0042025,2014-07-03 12:49:00,0.6333333333333333,2407,2,45,12,3,3,3,False,1
IM0042026,2014-07-03 12:58:00,0.6333333333333333,2624,10,49,12,2,2,2,False,1
IM0042027,2014-07-03 13:01:00,1.0,2298,2,45,6,4,4,4,False,1
IM0042028,2014-07-03 13:40:00,8.133333333333333,2684,12,45,10,4,4,4,False,1
IM0042029,2014-07-03 14:29:00,0.9333333333333333,2725,12,58,12,3,3,3,False,1
IM0042030,2014-07-03 14:30:00,0.9166666666666666,2725,12,58,12,3,3,3,False,1
IM0042031,2014-07-03 14:42:00,2203.0833333333335,2376,2,45,6,4,4,4,True,1
IM0042032,2014-07-03 14:49:00,1.6333333333333333,991,2,10,4,3,3,3,False,1
IM0042033,2014-07-03 15:02:00,,2376,2,45,6,4,4,4,False,1
IM0042034,2014-07-03 10:52:00,3677.3166666666666,1050,2,10,10,4,4,4,True,1
IM0042035,2014-07-03 11:00:00,,1050,2,10,10,5,5,2,False,1
IM0042036,2014-07-03 11:01:00,1.1333333333333333,1066,2,14,11,4,4,4,False,1
IM0042037,2014-07-03 11:08:00,,259,4,2,11,2,2,2,False,1
IM0042038,2014-07-03 11:16:00,2.25,2818,2,58,10,4,4,4,False,1
IM0042039,2014-07-03 11:20:00,1.0,2684,12,45,6,4,4,4,False,1
IM0042040,2014-07-03 11:24:00,2207.8166666666666,2407,2,45,5,3,3,3,True,1
IM0042041,2014-07-03 11:26:00,0.8833333333333333,2454,2,45,10,3,3,3,False,1
IM0042042,2014-07-03 11:29:00,5.133333333333334,2226,8,40,1,1,1,1,False,1
IM0042043,2014-07-03 11:38:00,2.316666666666667,2346,2,45,6,2,2,2,False,1
IM0042044,2014-07-03 11:45:00,4.866666666666666,2454,2,45,0,3,3,3,False,1
IM0042045,2014-07-03 11:57:00,2.3833333333333333,2610,10,49,10,3,3,3,False,1
IM0042046,2014-07-03 12:00:00,2949.733333333333,2725,12,58,0,3,3,3,True,1
IM0042047,2014-07-03 12:00:00,2212.25,1086,4,21,10,4,4,4,True,1
IM0042048,2014-07-03 12:03:00,,2591,2,45,4,2,2,2,False,1
IM0042049,2014-07-03 12:10:00,2952.016666666667,2268,2,42,6,4,4,4,True,1
IM0042050,2014-07-03 12:11:00,3668.266666666667,1090,4,21,1,4,4,4,True,1
IM0042051,2014-07-03 12:11:00,,2684,12,45,12,4,4,4,False,1
IM0042052,2014-07-03 12:15:00,0.75,2407,2,45,10,2,2,2,False,1
IM0042053,2014-07-03 12:29:00,,2267,2,42,6,3,3,3,False,1
IM0042054,2014-07-03 12:32:00,2212.45,2869,2,58,11,3,3,3,True,1
IM0042055,2014-07-03 12:33:00,2205.4666666666667,2268,2,42,6,4,4,4,True,1
IM0042056,2014-07-03 12:55:00,1.4,1008,2,10,4,3,3,3,False,1
IM0042057,2014-07-03 13:06:00,1.4666666666666666,991,2,10,12,4,4,4,False,1
IM0042058,2014-07-03 13:22:00,0.38333333333333336,2454,2,45,12,3,3,3,False,1
IM0042059,2014-07-03 13:25:00,3669.0333333333333,2725,12,58,5,3,3,3,True,1
IM0042060,2014-07-03 13:42:00,0.38333333333333336,2487,2,45,6,3,3,3,False,1
IM0042061,2014-07-03 13:42:00,2951.7,2869,2,58,10,3,3,3,True,1
IM0042062,2014-07-03 13:51:00,0.6166666666666667,2725,12,58,12,3,3,3,False,1
IM0042063,2014-07-03 13:53:00,2204.7833333333333,1050,2,10,6,4,4,4,True,1
IM0042064,2014-07-03 13:59:00,2.3833333333333333,2834,2,58,10,3,3,3,False,1
IM0042065,2014-07-03 13:59:00,0.26666666666666666,2591,2,45,12,2,2,2,False,1
IM0042066,2014-07-03 14:06:00,2.2,2684,12,45,6,4,4,4,False,1
IM0042067,2014-07-03 14:10:00,2951.45,2376,2,45,6,4,4,4,True,1
IM0042068,2014-07-03 14:14:00,1.1,2709,12,58,10,3,3,3,False,1
IM0042069,2014-07-03 14:18:00,,1050,2,10,6,2,2,2,False,1
IM0042070,2014-07-03 14:32:00,,2266,2,42,6,4,4,4,False,1
IM0042071,2014-07-03 14:33:00,2207.7166666666667,998,2,10,1,3,4,3,True,1
IM0042072,2014-07-03 14:34:00,,2733,12,58,0,4,4,4,False,1
IM0042073,2014-07-03 14:36:00,2.033333333333333,2454,2,45,6,3,3,3,False,1
IM0042074,2014-07-03 14:38:00,,2266,2,42,6,4,4,4,False,1
IM0042075,2014-07-03 14:40:00,,2453,2,45,13,3,3,3,False,1
IM0042076,2014-07-03 14:48:00,0.7833333333333333,2453,2,45,10,3,3,3,False,1
IM0042077,2014-07-03 14:54:00,2.45,2709,12,58,10,4,4,4,False,1
IM0042078,2014-07-03 15:03:00,2208.3333333333335,2821,2,58,6,4,4,4,True,1
IM0042079,2014-07-03 15:13:00,0.8666666666666667,2821,2,58,6,4,4,4,False,1
IM0042080,2014-07-03 12:10:00,2950.233333333333,1014,2,10,10,4,4,4,True,1
IM0042081,2014-07-03 12:22:00,2207.233333333333,2567,2,45,11,4,4,4,True,1
IM0042082,2014-07-03 12:24:00,2.3833333333333333,2720,12,58,6,4,4,4,False,1
